category,bathrooms,bedrooms,has_photo,price,price_type,square_feet,cityname,latitude,longitude,time
housing/rent/apartment,2.0,2.0,Yes,1260,Monthly,1264,Otras,340467.0,-843786.0,1568780600
housing/rent/apartment,1.5,2.0,Thumbnail,960,Monthly,1264,Otras,361519.0,-798168.0,1568754491
housing/rent/apartment,2.0,2.0,Thumbnail,3300,Monthly,1265,Otras,423882.0,-831122.0,1577015927
housing/rent/apartment,2.0,3.0,Yes,2300,Monthly,1265,Otras,392081.0,-766610.0,1568778036
housing/rent/apartment,2.0,3.0,Yes,2300,Monthly,1265,Otras,392081.0,-766610.0,1568778046
housing/rent/apartment,1.0,4.0,Thumbnail,2195,Monthly,1265,Madison,430724.0,-894003.0,1577015526
housing/rent/apartment,2.0,2.0,Thumbnail,2000,Monthly,1265,Otras,337848.0,-843922.0,1577360512
housing/rent/apartment,2.0,3.0,Thumbnail,1495,Monthly,1265,Otras,301158.0,-972746.0,1577360107
housing/rent/apartment,2.0,3.0,Yes,1472,Monthly,1265,Otras,339683.0,-844394.0,1568780203
housing/rent/apartment,2.0,3.0,Thumbnail,1299,Monthly,1265,Otras,338427.0,-840113.0,1577015173
housing/rent/apartment,2.0,3.0,Thumbnail,1150,Monthly,1265,Otras,341190.0,-811962.0,1577358776
housing/rent/apartment,2.0,3.0,Thumbnail,1780,Monthly,1266,Otras,306505.0,-976809.0,1577359601
housing/rent/apartment,2.0,3.0,Thumbnail,1517,Monthly,1266,Otras,325284.0,-973119.0,1568777577
housing/rent/apartment,2.0,2.0,Thumbnail,2278,Monthly,1267,Otras,389245.0,-774019.0,1577305233
housing/rent/apartment,2.0,2.0,Thumbnail,1900,Monthly,1268,Otras,285163.0,-813644.0,1577016994
housing/rent/apartment,2.0,2.0,Yes,1850,Monthly,1268,Otras,395255.0,-764321.0,1568774995
housing/rent/apartment,2.0,2.0,Yes,1850,Monthly,1268,Otras,395255.0,-764321.0,1568775005
housing/rent/apartment,2.0,3.0,Thumbnail,1349,Monthly,1268,Otras,279275.0,-822984.0,1577359235
housing/rent/apartment,2.0,3.0,Yes,2810,Monthly,1269,Otras,339410.0,-1179544.0,1568772273
housing/rent/apartment,2.0,3.0,Thumbnail,1425,Monthly,1269,Otras,484168.0,-1038238.0,1577309385
housing/rent/apartment,2.5,2.0,Thumbnail,1351,Monthly,1269,Otras,393374.0,-844058.0,1568763675
housing/rent/apartment,2.5,2.0,Thumbnail,6000,Monthly,1270,Otras,374356.0,-1221340.0,1577360368
housing/rent/apartment,2.0,2.0,Yes,2054,Monthly,1270,Otras,402659.0,-746959.0,1568782111
housing/rent/apartment,1.0,2.0,Thumbnail,1950,Monthly,1270,Otras,328113.0,-799947.0,1577017167
housing/rent/apartment,2.0,2.0,Thumbnail,1875,Monthly,1270,Otras,396951.0,-751240.0,1568773776
housing/rent/apartment,2.0,2.0,Yes,1493,Monthly,1270,Otras,340250.0,-843128.0,1568781305
housing/rent/apartment,2.0,3.0,Thumbnail,1450,Monthly,1270,Otras,358230.0,-786438.0,1577359406
housing/rent/apartment,2.5,2.0,Thumbnail,1424,Monthly,1270,Otras,363302.0,-1153257.0,1568752512
housing/rent/apartment,2.0,3.0,Thumbnail,2795,Monthly,1271,Otras,327876.0,-1171265.0,1577360170
housing/rent/apartment,2.0,2.0,Thumbnail,1895,Monthly,1271,Otras,370488.0,-932933.0,1577359033
housing/rent/apartment,1.0,2.0,Thumbnail,905,Monthly,1271,Otras,430531.0,-879659.0,1577359330
housing/rent/apartment,2.0,2.0,Yes,1430,Monthly,1272,Otras,356217.0,-974702.0,1568777010
housing/rent/apartment,2.0,3.0,Thumbnail,1259,Monthly,1272,Otras,356775.0,-787763.0,1568762226
housing/rent/apartment,2.0,2.0,Thumbnail,2565,Monthly,1273,Otras,410133.0,-743321.0,1568780442
housing/rent/apartment,1.5,1.0,Thumbnail,1850,Monthly,1273,Otras,351038.0,-1066110.0,1577017143
housing/rent/apartment,2.0,3.0,Thumbnail,1199,Monthly,1273,Dallas,339217.0,-848634.0,1577359226
housing/rent/apartment,2.0,2.0,Thumbnail,2411,Monthly,1274,Otras,421246.0,-711089.0,1568745190
housing/rent/apartment,2.0,2.0,Thumbnail,2274,Monthly,1274,Otras,421246.0,-711089.0,1568745081
housing/rent/apartment,2.0,3.0,Yes,1895,Monthly,1274,Otras,392144.0,-768797.0,1568773597
housing/rent/apartment,2.0,2.0,Thumbnail,1450,Monthly,1274,Otras,359517.0,-790710.0,1577360190
housing/rent/apartment,2.0,3.0,Thumbnail,1378,Monthly,1274,Otras,360913.0,-792861.0,1568750594
housing/rent/apartment,2.0,2.0,Thumbnail,1350,Monthly,1274,Houston,297714.0,-954343.0,1577358286
housing/rent/apartment,2.0,3.0,Thumbnail,2800,Monthly,1275,Otras,213155.0,-1578379.0,1575978338
housing/rent/apartment,2.0,2.0,Thumbnail,2550,Monthly,1275,Otras,449368.0,-933605.0,1577015704
housing/rent/apartment,2.0,2.0,Thumbnail,2495,Monthly,1275,Los Angeles,340372.0,-1182972.0,1577359498
housing/rent/apartment,2.0,3.0,Yes,2138,Monthly,1275,Otras,325807.0,-971380.0,1568782019
housing/rent/apartment,1.5,2.0,Thumbnail,1950,Monthly,1275,Otras,400054.0,-751415.0,1577359655
housing/rent/apartment,2.0,3.0,Thumbnail,1645,Monthly,1275,Otras,335407.0,-866852.0,1577359979
housing/rent/apartment,2.0,2.0,No,1559,Monthly,1275,Otras,394276.0,-767727.0,1568780067
housing/rent/apartment,2.0,2.0,Thumbnail,1410,Monthly,1275,Otras,363644.0,-785328.0,1568756605
housing/rent/apartment,2.0,3.0,Thumbnail,1350,Monthly,1275,Otras,339295.0,-844662.0,1568779510
housing/rent/apartment,2.0,2.0,Thumbnail,1295,Monthly,1275,Dallas,329661.0,-967988.0,1568763611
housing/rent/apartment,1.0,3.0,Thumbnail,1245,Monthly,1275,San Antonio,294624.0,-985253.0,1577359812
housing/rent/apartment,1.0,1.0,Thumbnail,1175,Monthly,1275,Otras,412562.0,-960404.0,1577359940
housing/rent/apartment,2.5,2.0,Thumbnail,1081,Monthly,1275,Otras,382006.0,-849469.0,1577310224
housing/rent/apartment,2.0,2.0,Thumbnail,1025,Monthly,1275,Otras,353752.0,-974945.0,1577360338
housing/rent/apartment,1.5,3.0,Thumbnail,3000,Monthly,1276,Otras,377547.0,-1219529.0,1577359416
housing/rent/apartment,2.0,3.0,Thumbnail,899,Monthly,1276,Otras,336912.0,-842465.0,1568772867
housing/rent/apartment,2.5,3.0,Thumbnail,1200,Monthly,1277,San Antonio,294624.0,-985253.0,1577017079
housing/rent/apartment,2.0,2.0,Thumbnail,995,Monthly,1277,Otras,408062.0,-966778.0,1577358926
housing/rent/apartment,2.0,3.0,Thumbnail,1425,Monthly,1278,Otras,325285.0,-973119.0,1577358338
housing/rent/apartment,2.0,3.0,Thumbnail,1100,Monthly,1278,Otras,353365.0,-824711.0,1577360114
housing/rent/apartment,2.5,2.0,Thumbnail,4799,Monthly,1279,Los Angeles,340372.0,-1182972.0,1577359418
housing/rent/apartment,2.0,2.0,Thumbnail,2276,Monthly,1279,Otras,391008.0,-768827.0,1568748945
housing/rent/apartment,2.0,3.0,Thumbnail,2048,Monthly,1279,Otras,325807.0,-971380.0,1568781824
housing/rent/apartment,2.0,2.0,Yes,2710,Monthly,1280,Otras,408876.0,-740499.0,1568782319
housing/rent/apartment,2.0,2.0,Thumbnail,2055,Monthly,1280,Otras,357740.0,-786328.0,1568768192
housing/rent/apartment,2.0,2.0,Thumbnail,1951,Monthly,1280,Denver,396440.0,-1049026.0,1568755602
housing/rent/apartment,2.0,2.0,Thumbnail,1650,Monthly,1280,Otras,430637.0,-881403.0,1577358718
housing/rent/apartment,2.0,3.0,Thumbnail,1327,Monthly,1280,Otras,371783.0,-764582.0,1568760925
housing/rent/apartment,2.0,3.0,Thumbnail,1253,Monthly,1280,Otras,357798.0,-786231.0,1568776212
housing/rent/apartment,2.0,2.0,Thumbnail,1085,Monthly,1280,Otras,360861.0,-869362.0,1577358649
housing/rent/apartment,2.0,3.0,Thumbnail,901,Monthly,1280,Otras,430531.0,-879659.0,1576666484
housing/rent/apartment,1.0,2.0,Thumbnail,825,Monthly,1280,Otras,335600.0,-1018904.0,1577360547
housing/rent/apartment,2.0,3.0,Thumbnail,822,Monthly,1280,Otras,360175.0,-797704.0,1568752439
housing/rent/apartment,2.0,3.0,Thumbnail,1375,Monthly,1282,Dallas,339217.0,-848634.0,1577015199
housing/rent/apartment,2.0,2.0,Thumbnail,2022,Monthly,1283,Otras,390947.0,-768189.0,1568751463
housing/rent/apartment,2.5,2.0,Thumbnail,1675,Monthly,1284,Otras,410405.0,-836441.0,1577360563
housing/rent/apartment,2.5,2.0,Thumbnail,1675,Monthly,1284,Otras,410405.0,-836441.0,1575978499
housing/rent/apartment,2.0,3.0,Thumbnail,1325,Monthly,1284,Otras,339531.0,-812381.0,1577359142
housing/rent/apartment,2.0,3.0,Thumbnail,1625,Monthly,1285,Otras,304348.0,-866208.0,1576667755
housing/rent/apartment,2.0,3.0,Thumbnail,1400,Monthly,1285,Otras,356101.0,-784715.0,1577360193
housing/rent/apartment,2.0,2.0,Thumbnail,1351,Monthly,1285,Otras,368892.0,-762382.0,1568755575
housing/rent/apartment,2.0,3.0,Yes,1625,Monthly,1286,Otras,329100.0,-975572.0,1568775850
housing/rent/apartment,2.0,3.0,Yes,1625,Monthly,1286,Otras,329100.0,-975572.0,1568775543
housing/rent/apartment,2.0,3.0,Thumbnail,1495,Monthly,1286,Otras,301158.0,-972746.0,1577360425
housing/rent/apartment,2.0,2.0,Thumbnail,1300,Monthly,1286,Otras,358230.0,-786438.0,1576666503
housing/rent/apartment,2.0,3.0,Yes,1219,Monthly,1286,Otras,328255.0,-971039.0,1568779654
housing/rent/apartment,2.0,3.0,Thumbnail,1049,Monthly,1286,Otras,394846.0,-860525.0,1577358367
housing/rent/apartment,2.0,2.0,Thumbnail,2200,Monthly,1287,Otras,258275.0,-801842.0,1577360122
housing/rent/apartment,2.0,3.0,Thumbnail,1150,Monthly,1287,Otras,391679.0,-844933.0,1577359677
housing/rent/apartment,2.0,2.0,Thumbnail,2752,Monthly,1288,Otras,340718.0,-842525.0,1575149078
housing/rent/apartment,2.0,2.0,Thumbnail,1495,Monthly,1288,Otras,468587.0,-1140410.0,1576667430
housing/rent/apartment,2.5,2.0,Thumbnail,1875,Monthly,1289,Otras,475269.0,-1218210.0,1577359359
housing/rent/apartment,2.0,3.0,Thumbnail,1399,Monthly,1289,Otras,354047.0,-806098.0,1577015445
housing/rent/apartment,2.0,3.0,Thumbnail,3349,Monthly,1290,Otras,337696.0,-1181926.0,1568775749
housing/rent/apartment,2.0,3.0,Yes,3149,Monthly,1290,Otras,337696.0,-1181926.0,1568775689
housing/rent/apartment,2.0,2.0,Thumbnail,1840,Monthly,1290,Otras,402659.0,-746959.0,1568781794
housing/rent/apartment,1.5,2.0,Thumbnail,1500,Monthly,1290,Otras,399974.0,-829829.0,1577017156
housing/rent/apartment,2.0,2.0,Thumbnail,1374,Monthly,1290,Otras,358230.0,-786438.0,1568766572
housing/rent/apartment,2.0,3.0,Thumbnail,1152,Monthly,1290,Otras,357863.0,-784845.0,1568763053
housing/rent/apartment,1.0,2.0,Yes,815,Monthly,1290,Otras,397479.0,-841594.0,1568773254
housing/rent/apartment,2.5,2.0,Thumbnail,1995,Monthly,1291,Dallas,328212.0,-967853.0,1577016706
housing/rent/apartment,2.0,3.0,Thumbnail,1629,Monthly,1291,Otras,473002.0,-1222168.0,1577359242
housing/rent/apartment,1.5,2.0,Yes,1332,Monthly,1291,Otras,394915.0,-766609.0,1568772085
housing/rent/apartment,2.0,3.0,No,1560,Monthly,1292,Otras,394349.0,-766549.0,1568778206
housing/rent/apartment,2.0,2.0,Thumbnail,3050,Monthly,1294,Otras,257603.0,-803005.0,1577360155
housing/rent/apartment,2.0,2.0,Thumbnail,2041,Monthly,1294,Otras,413137.0,-814961.0,1568748300
housing/rent/apartment,2.0,2.0,Thumbnail,1449,Monthly,1294,Otras,399513.0,-841778.0,1568772149
housing/rent/apartment,2.0,2.0,Thumbnail,1449,Monthly,1294,Otras,394478.0,-842100.0,1568761691
housing/rent/apartment,2.0,2.0,Yes,1419,Monthly,1294,Otras,340072.0,-840034.0,1568775363
housing/rent/apartment,2.0,3.0,Thumbnail,1295,Monthly,1294,Otras,334268.0,-865096.0,1577017126
housing/rent/apartment,2.0,2.0,Thumbnail,1059,Monthly,1294,Otras,408073.0,-819566.0,1568759395
housing/rent/apartment,2.0,2.0,Thumbnail,2690,Monthly,1295,Otras,426484.0,-711615.0,1576359478
housing/rent/apartment,2.0,2.0,Thumbnail,1564,Monthly,1295,Dallas,329158.0,-968961.0,1568756703
housing/rent/apartment,2.0,2.0,Thumbnail,949,Monthly,1295,Otras,302989.0,-816324.0,1577359863
housing/rent/apartment,2.0,3.0,Thumbnail,845,Monthly,1295,Otras,374007.0,-774627.0,1568746251
housing/rent/apartment,1.5,3.0,Thumbnail,2400,Monthly,1296,Otras,477921.0,-1223045.0,1577016176
housing/rent/apartment,2.5,2.0,Yes,1888,Monthly,1296,Otras,340007.0,-844665.0,1568778041
housing/rent/apartment,2.0,2.0,Yes,1670,Monthly,1296,Otras,342088.0,-841351.0,1568771072
housing/rent/apartment,2.0,2.0,Thumbnail,3243,Monthly,1297,Otras,423157.0,-712073.0,1568764224
housing/rent/apartment,1.0,2.0,Thumbnail,1580,Monthly,1297,Otras,340791.0,-842039.0,1568766688
housing/rent/apartment,2.0,2.0,Thumbnail,1442,Monthly,1297,Otras,340299.0,-842425.0,1568769455
housing/rent/apartment,2.0,3.0,Thumbnail,1885,Monthly,1298,Otras,402659.0,-746959.0,1568781868
housing/rent/apartment,2.0,3.0,Thumbnail,1399,Monthly,1298,Otras,300871.0,-954685.0,1577015416
housing/rent/apartment,2.0,2.0,Thumbnail,1415,Monthly,1299,Otras,325548.0,-947807.0,1568768640
housing/rent/apartment,2.0,2.0,Thumbnail,5995,Monthly,1300,Otras,340948.0,-1183699.0,1577359440
housing/rent/apartment,2.0,3.0,Thumbnail,4955,Monthly,1300,Otras,340231.0,-1184811.0,1577359374
housing/rent/apartment,2.0,3.0,Thumbnail,4000,Monthly,1300,Otras,327876.0,-1171265.0,1576667322
housing/rent/apartment,1.5,2.0,Thumbnail,3450,Monthly,1300,Los Angeles,340372.0,-1182972.0,1577360470
housing/rent/apartment,2.0,2.0,Thumbnail,3198,Monthly,1300,Los Angeles,340372.0,-1182972.0,1577359913
housing/rent/apartment,2.0,2.0,Thumbnail,3150,Monthly,1300,Denver,397566.0,-1050033.0,1577359381
housing/rent/apartment,1.0,3.0,Thumbnail,2750,Monthly,1300,Otras,422947.0,-711305.0,1577227070
housing/rent/apartment,2.0,5.0,Thumbnail,2625,Monthly,1300,Otras,380172.0,-844931.0,1577016813
housing/rent/apartment,2.0,2.0,Thumbnail,2575,Monthly,1300,Otras,389799.0,-770798.0,1568760063
housing/rent/apartment,2.0,3.0,Thumbnail,2495,Monthly,1300,Otras,421865.0,-712020.0,1568744155
housing/rent/apartment,2.0,2.0,Thumbnail,2422,Monthly,1300,Otras,389799.0,-770798.0,1568759628
housing/rent/apartment,2.0,2.0,Thumbnail,2295,Monthly,1300,Otras,337968.0,-1180624.0,1568774011
housing/rent/apartment,1.0,1.0,Thumbnail,2100,Monthly,1300,Otras,337848.0,-843922.0,1577359229
housing/rent/apartment,2.0,3.0,Yes,2095,Monthly,1300,Otras,341684.0,-1180516.0,1568779575
housing/rent/apartment,2.0,2.0,Thumbnail,1995,Monthly,1300,Otras,429112.0,-788171.0,1577359094
housing/rent/apartment,2.0,2.0,Thumbnail,1988,Monthly,1300,Otras,405835.0,-742333.0,1568762847
housing/rent/apartment,2.0,3.0,Thumbnail,1950,Monthly,1300,Otras,445716.0,-1232820.0,1575639458
housing/rent/apartment,3.0,4.0,Thumbnail,1800,Monthly,1300,Otras,404969.0,-869659.0,1577358838
housing/rent/apartment,2.0,3.0,Thumbnail,1700,Monthly,1300,Otras,391471.0,-865136.0,1575112991
housing/rent/apartment,2.5,2.0,Thumbnail,1595,Monthly,1300,Houston,297714.0,-954343.0,1577017024
housing/rent/apartment,1.0,3.0,Thumbnail,1499,Monthly,1300,Otras,430531.0,-879659.0,1575976783
housing/rent/apartment,2.0,2.0,Thumbnail,1475,Monthly,1300,Otras,405522.0,-801531.0,1568779679
housing/rent/apartment,2.0,3.0,Yes,1410,Monthly,1300,Otras,339295.0,-844662.0,1568779524
housing/rent/apartment,2.0,2.0,Thumbnail,1350,Monthly,1300,Otras,426646.0,-832739.0,1576667524
housing/rent/apartment,1.0,2.0,Thumbnail,1295,Monthly,1300,Otras,417566.0,-726890.0,1568779265
housing/rent/apartment,2.0,3.0,Thumbnail,1225,Monthly,1300,Otras,351628.0,-852135.0,1577359715
housing/rent/apartment,1.5,3.0,Thumbnail,1200,Monthly,1300,Otras,301909.0,-920646.0,1577359802
housing/rent/apartment,2.0,2.0,Thumbnail,1199,Monthly,1300,Otras,615940.0,-1494124.0,1577360354
housing/rent/apartment,1.0,1.0,Thumbnail,1150,Monthly,1300,Otras,391679.0,-844933.0,1577014886
housing/rent/apartment,1.5,2.0,Thumbnail,1095,Monthly,1300,Otras,431096.0,-883501.0,1576667819
housing/rent/apartment,2.0,2.0,Thumbnail,1035,Monthly,1300,Otras,339295.0,-844662.0,1568779359
housing/rent/apartment,2.0,2.0,Thumbnail,1020,Monthly,1300,Otras,336620.0,-789316.0,1577017139
housing/rent/apartment,1.0,2.0,Thumbnail,1000,Monthly,1300,San Antonio,294624.0,-985253.0,1577360520
housing/rent/apartment,1.5,2.0,Thumbnail,975,Monthly,1300,Otras,482469.0,-1013017.0,1577360437
housing/rent/apartment,2.0,3.0,Thumbnail,950,Monthly,1300,Otras,397600.0,-948272.0,1576359727
housing/rent/apartment,1.0,2.0,Thumbnail,930,Monthly,1300,Otras,351211.0,-899517.0,1577358643
housing/rent/apartment,2.0,3.0,Thumbnail,900,Monthly,1300,Otras,479179.0,-970658.0,1576667758
housing/rent/apartment,2.0,3.0,Thumbnail,2298,Monthly,1301,Otras,473907.0,-1222626.0,1568773903
housing/rent/apartment,2.0,3.0,Thumbnail,1837,Monthly,1301,Otras,395247.0,-1198896.0,1568757954
housing/rent/apartment,2.0,4.0,Thumbnail,1679,Monthly,1301,Otras,478441.0,-1221991.0,1568769667
housing/rent/apartment,2.0,4.0,Thumbnail,475,Monthly,1301,Otras,372312.0,-804159.0,1577359701
housing/rent/apartment,2.5,2.0,Thumbnail,3300,Monthly,1302,Otras,373108.0,-1218645.0,1577360231
housing/rent/apartment,2.0,3.0,Yes,1540,Monthly,1302,Otras,326924.0,-971324.0,1568774070
housing/rent/apartment,2.0,2.0,Yes,3036,Monthly,1303,Otras,403663.0,-746688.0,1568780428
housing/rent/apartment,2.0,2.0,Yes,3700,Monthly,1304,Otras,407220.0,-740644.0,1568780317
housing/rent/apartment,2.0,2.0,Yes,2514,Monthly,1304,Otras,403663.0,-746688.0,1568780491
housing/rent/apartment,2.0,2.0,Yes,2427,Monthly,1304,Otras,403663.0,-746688.0,1568780810
housing/rent/apartment,2.5,2.0,Yes,1294,Monthly,1304,Otras,340007.0,-844665.0,1568778517
housing/rent/apartment,2.0,2.0,Thumbnail,3385,Monthly,1305,Otras,403663.0,-746688.0,1568780833
housing/rent/apartment,2.0,2.0,Thumbnail,3385,Monthly,1305,Otras,403663.0,-746688.0,1568780925
housing/rent/apartment,1.5,2.0,Thumbnail,2195,Monthly,1305,Portland,455091.0,-1226449.0,1577360242
housing/rent/apartment,2.0,3.0,Thumbnail,1795,Monthly,1305,Otras,285964.0,-813237.0,1576667596
housing/rent/apartment,2.0,1.0,Thumbnail,1650,Monthly,1305,San Antonio,294624.0,-985253.0,1577014927
housing/rent/apartment,2.0,3.0,Yes,1280,Monthly,1305,Otras,339295.0,-844662.0,1568779481
housing/rent/apartment,2.0,3.0,Thumbnail,1199,Monthly,1305,Otras,341190.0,-811962.0,1577358372
housing/rent/apartment,1.0,2.0,Thumbnail,725,Monthly,1306,Otras,443235.0,-886223.0,1577358868
housing/rent/apartment,2.0,3.0,Thumbnail,1899,Monthly,1307,Otras,306378.0,-814612.0,1577359495
housing/rent/apartment,2.5,3.0,Thumbnail,1625,Monthly,1307,Otras,324797.0,-969807.0,1577016994
housing/rent/apartment,2.5,2.0,Thumbnail,3417,Monthly,1308,Otras,341375.0,-1181656.0,1568781825
housing/rent/apartment,2.5,2.0,Thumbnail,3333,Monthly,1308,Otras,341375.0,-1181656.0,1568781558
housing/rent/apartment,2.0,3.0,Yes,1064,Monthly,1309,Otras,354014.0,-805827.0,1568781102
housing/rent/apartment,2.0,3.0,Thumbnail,2900,Monthly,1310,Otras,342417.0,-1185257.0,1577359420
housing/rent/apartment,2.0,2.0,Thumbnail,1699,Monthly,1310,Otras,423136.0,-834763.0,1577360098
housing/rent/apartment,2.5,2.0,Thumbnail,1395,Monthly,1310,Otras,427449.0,-830073.0,1576667382
housing/rent/apartment,2.0,2.0,Yes,3661,Monthly,1311,Otras,341375.0,-1181656.0,1568781763
housing/rent/apartment,2.0,3.0,Thumbnail,1210,Monthly,1311,Otras,360851.0,-798311.0,1568753827
housing/rent/apartment,2.0,3.0,Thumbnail,1170,Monthly,1311,Otras,360723.0,-798196.0,1568753820
housing/rent/apartment,2.0,3.0,Thumbnail,2000,Monthly,1312,Otras,475582.0,-1220044.0,1568772647
housing/rent/apartment,2.0,2.0,Thumbnail,1611,Monthly,1312,Denver,396821.0,-1048846.0,1568752523
housing/rent/apartment,2.0,3.0,Thumbnail,1500,Monthly,1312,Otras,295931.0,-987154.0,1577359401
housing/rent/apartment,2.0,3.0,Thumbnail,1349,Monthly,1312,Otras,327835.0,-966121.0,1577015561
housing/rent/apartment,2.0,3.0,Thumbnail,1175,Monthly,1312,Otras,340505.0,-810098.0,1577358736
housing/rent/apartment,2.0,3.0,Thumbnail,1150,Monthly,1312,Otras,335600.0,-1018904.0,1577360440
housing/rent/apartment,2.0,3.0,No,1112,Monthly,1313,Houston,299414.0,-953445.0,1577312930
housing/rent/apartment,2.0,2.0,Thumbnail,2927,Monthly,1314,Otras,423835.0,-712386.0,1568761300
housing/rent/apartment,2.0,3.0,Yes,1165,Monthly,1314,Otras,352441.0,-974144.0,1568779272
housing/rent/apartment,2.5,2.0,Thumbnail,2002,Monthly,1315,Denver,396665.0,-1050962.0,1568750841
housing/rent/apartment,2.5,3.0,Thumbnail,1695,Monthly,1315,Otras,456558.0,-1225888.0,1577016571
housing/rent/apartment,2.5,2.0,Thumbnail,2055,Monthly,1316,Denver,396665.0,-1050962.0,1568750453
housing/rent/apartment,2.0,3.0,Thumbnail,1350,Monthly,1316,Otras,390146.0,-942843.0,1577358666
housing/rent/apartment,2.5,2.0,Thumbnail,1895,Monthly,1317,Otras,445716.0,-1232820.0,1577016907
housing/rent/apartment,2.0,3.0,Thumbnail,1465,Monthly,1317,Otras,291542.0,-821938.0,1568753546
housing/rent/apartment,2.0,3.0,Thumbnail,1295,Monthly,1317,Otras,354975.0,-977329.0,1576323303
housing/rent/apartment,2.0,3.0,Thumbnail,1095,Monthly,1317,Otras,353718.0,-779282.0,1568761517
housing/rent/apartment,3.0,3.0,Thumbnail,4250,Monthly,1319,Los Angeles,340435.0,-1184497.0,1568749647
housing/rent/apartment,2.5,2.0,Thumbnail,1266,Monthly,1319,Otras,417068.0,-836497.0,1568747342
housing/rent/apartment,2.0,5.0,Thumbnail,4200,Monthly,1320,Otras,422711.0,-837450.0,1577359449
housing/rent/apartment,2.0,2.0,Yes,3415,Monthly,1320,Otras,341375.0,-1181656.0,1568781770
housing/rent/apartment,2.0,2.0,Thumbnail,2695,Monthly,1320,Otras,377147.0,-1219300.0,1577360282
housing/rent/apartment,1.5,2.0,Thumbnail,2060,Monthly,1320,Otras,406221.0,-743767.0,1568752824
housing/rent/apartment,2.0,2.0,Thumbnail,1924,Monthly,1320,Otras,407647.0,-742119.0,1568745349
housing/rent/apartment,2.0,2.0,Thumbnail,1305,Monthly,1320,Otras,433199.0,-881630.0,1575888983
housing/rent/apartment,2.0,3.0,Yes,1092,Monthly,1320,Otras,327192.0,-971513.0,1568773417
housing/rent/apartment,2.0,3.0,Thumbnail,1850,Monthly,1321,Otras,262418.0,-802580.0,1577312924
housing/rent/apartment,2.0,2.0,Thumbnail,11000,Monthly,1322,Otras,326596.0,-1171595.0,1577360129
housing/rent/apartment,2.0,3.0,Thumbnail,1399,Monthly,1322,Otras,300021.0,-952555.0,1577358358
housing/rent/apartment,2.0,2.0,Thumbnail,1825,Monthly,1324,Otras,427234.0,-831474.0,1577360339
housing/rent/apartment,2.0,2.0,Thumbnail,1625,Monthly,1324,Otras,426646.0,-832739.0,1577360076
housing/rent/apartment,2.0,2.0,Thumbnail,1620,Monthly,1324,Otras,425840.0,-829273.0,1575978063
housing/rent/apartment,2.0,2.0,Thumbnail,1575,Monthly,1324,Otras,427624.0,-832742.0,1577360076
housing/rent/apartment,2.0,2.0,Thumbnail,1250,Monthly,1324,Otras,330476.0,-967467.0,1577360090
housing/rent/apartment,1.0,3.0,Thumbnail,975,Monthly,1324,Otras,412562.0,-960404.0,1577359163
housing/rent/apartment,2.0,2.0,Thumbnail,13500,Monthly,1325,Los Angeles,340630.0,-1184363.0,1568748646
housing/rent/apartment,2.0,2.0,Thumbnail,2390,Monthly,1325,Kansas City,390744.0,-945521.0,1577359654
housing/rent/apartment,2.0,2.0,Thumbnail,2390,Monthly,1325,Kansas City,390744.0,-945521.0,1577359582
housing/rent/apartment,1.0,2.0,Thumbnail,1595,Monthly,1325,Otras,358230.0,-786438.0,1576322054
housing/rent/apartment,2.0,2.0,Thumbnail,1459,Monthly,1325,Otras,274849.0,-825345.0,1568745169
housing/rent/apartment,2.0,3.0,Thumbnail,1599,Monthly,1326,Otras,334146.0,-1117660.0,1577015541
housing/rent/apartment,2.0,2.0,Thumbnail,1599,Monthly,1327,Otras,390973.0,-841471.0,1568764406
housing/rent/apartment,2.0,2.0,Thumbnail,1465,Monthly,1327,Otras,412205.0,-1120172.0,1577359130
housing/rent/apartment,1.5,2.0,Thumbnail,4909,Monthly,1328,Los Angeles,340394.0,-1182656.0,1568745429
housing/rent/apartment,2.0,3.0,Thumbnail,1549,Monthly,1329,Otras,324797.0,-969807.0,1577358366
housing/rent/apartment,1.0,1.0,Thumbnail,2695,Monthly,1330,Los Angeles,340372.0,-1182972.0,1577358693
housing/rent/apartment,2.0,2.0,Thumbnail,1941,Monthly,1330,Otras,391398.0,-775718.0,1576446319
housing/rent/apartment,2.0,2.0,Thumbnail,1400,Monthly,1330,Otras,360397.0,-1151980.0,1568748510
housing/rent/apartment,2.5,2.0,Thumbnail,1265,Monthly,1330,Otras,434299.0,-966968.0,1577359675
housing/rent/apartment,1.0,2.0,Thumbnail,920,Monthly,1330,Otras,404969.0,-869659.0,1577358831
housing/rent/apartment,2.0,3.0,Thumbnail,1300,Monthly,1331,Dallas,339217.0,-848634.0,1577359230
housing/rent/apartment,2.0,2.0,Thumbnail,5000,Monthly,1333,Otras,326596.0,-1171595.0,1577360277
housing/rent/apartment,2.0,3.0,Thumbnail,1989,Monthly,1333,Otras,388826.0,-767646.0,1568755503
housing/rent/apartment,2.0,2.0,Thumbnail,2300,Monthly,1334,Otras,326197.0,-1170226.0,1577360296
housing/rent/apartment,2.0,3.0,Thumbnail,1369,Monthly,1334,Otras,360808.0,-794527.0,1576618069
housing/rent/apartment,2.0,3.0,Thumbnail,1369,Monthly,1334,Otras,360334.0,-794909.0,1568747875
