category,bathrooms,bedrooms,has_photo,price,price_type,square_feet,state,latitude,longitude,time
housing/rent/apartment,2.5,3.0,Thumbnail,5200,Monthly,1730,CA,374797.0,-1222301.0,1577359425
housing/rent/apartment,2.5,2.0,Thumbnail,4600,Monthly,1730,FL,257603.0,-803005.0,1577015871
housing/rent/apartment,2.0,4.0,Thumbnail,1495,Monthly,1730,OK,353892.0,-977313.0,1577359902
housing/rent/apartment,2.0,3.0,Thumbnail,1449,Monthly,1731,NC,356101.0,-784715.0,1577015454
housing/rent/apartment,2.5,2.0,Thumbnail,3300,Monthly,1734,CA,373108.0,-1218645.0,1577359431
housing/rent/apartment,2.5,4.0,Thumbnail,1695,Monthly,1738,OH,394443.0,-843711.0,1577359603
housing/rent/apartment,2.5,4.0,Thumbnail,1675,Monthly,1738,OH,395150.0,-844008.0,1577359790
housing/rent/apartment,2.5,4.0,Thumbnail,1595,Monthly,1738,OH,394710.0,-844576.0,1577359793
housing/rent/apartment,2.0,4.0,Thumbnail,1475,Monthly,1738,NC,352016.0,-808124.0,1577358376
housing/rent/apartment,2.5,3.0,Thumbnail,3990,Monthly,1739,CA,373108.0,-1218645.0,1577359430
housing/rent/apartment,2.0,3.0,Thumbnail,1800,Monthly,1747,NC,339094.0,-781285.0,1577360027
housing/rent/apartment,2.0,3.0,Thumbnail,6800,Monthly,1748,CA,374356.0,-1221340.0,1577359374
housing/rent/apartment,2.0,3.0,Thumbnail,1449,Monthly,1748,TX,297714.0,-954343.0,1577358348
housing/rent/apartment,2.0,4.0,Thumbnail,3675,Monthly,1750,IL,418625.0,-876825.0,1577015604
housing/rent/apartment,3.0,4.0,Thumbnail,2450,Monthly,1750,GA,335564.0,-831686.0,1576667381
housing/rent/apartment,3.5,3.0,Thumbnail,1750,Monthly,1750,TX,335600.0,-1018904.0,1577017016
housing/rent/apartment,1.0,2.0,Thumbnail,1700,Monthly,1750,OR,455091.0,-1226449.0,1577360336
housing/rent/apartment,1.0,4.0,Yes,1700,Monthly,1750,Otros,429367.0,-722863.0,1568773237
housing/rent/apartment,2.0,4.0,Thumbnail,1599,Monthly,1750,FL,300912.0,-816257.0,1577014821
housing/rent/apartment,2.0,3.0,Thumbnail,1550,Monthly,1750,Otros,615940.0,-1494124.0,1577359662
housing/rent/apartment,1.0,4.0,Thumbnail,1500,Monthly,1750,OH,399974.0,-829829.0,1577015774
housing/rent/apartment,2.5,3.0,Thumbnail,1450,Monthly,1750,Otros,389329.0,-947538.0,1575641152
housing/rent/apartment,2.0,4.0,Thumbnail,2845,Monthly,1758,IL,418625.0,-876825.0,1576666478
housing/rent/apartment,2.0,3.0,Thumbnail,1450,Monthly,1758,TX,297898.0,-957613.0,1577358354
housing/rent/apartment,2.5,3.0,Thumbnail,2575,Monthly,1760,AZ,335178.0,-1120848.0,1577360194
housing/rent/apartment,2.5,3.0,Thumbnail,2400,Monthly,1760,CA,381623.0,-1222494.0,1577359596
housing/rent/apartment,2.0,4.0,Thumbnail,1695,Monthly,1760,ND,479179.0,-970658.0,1577359704
housing/rent/apartment,2.0,3.0,Thumbnail,1600,Monthly,1760,Otros,458162.0,-1111579.0,1577360086
housing/rent/apartment,2.0,3.0,Thumbnail,1475,Monthly,1760,NC,352016.0,-808124.0,1577015752
housing/rent/apartment,1.5,3.0,Thumbnail,1350,Monthly,1760,ND,479179.0,-970658.0,1577359952
housing/rent/apartment,2.0,3.0,Thumbnail,1549,Monthly,1762,TX,300021.0,-952555.0,1577359261
housing/rent/apartment,2.0,2.0,Thumbnail,2900,Monthly,1763,OH,391054.0,-845022.0,1568765274
housing/rent/apartment,2.0,5.0,Thumbnail,2098,Monthly,1764,CO,405649.0,-1050824.0,1577359380
housing/rent/apartment,2.0,4.0,Thumbnail,1425,Monthly,1764,NC,352635.0,-804266.0,1577358360
housing/rent/apartment,2.5,3.0,Thumbnail,2350,Monthly,1765,TN,361370.0,-867830.0,1577360101
housing/rent/apartment,2.5,3.0,Thumbnail,1450,Monthly,1767,Otros,371663.0,-1136657.0,1577017099
housing/rent/apartment,2.0,3.0,Thumbnail,1449,Monthly,1767,TX,300871.0,-954685.0,1577358355
housing/rent/apartment,3.0,3.0,Thumbnail,1299,Monthly,1772,Otros,339531.0,-812381.0,1577359139
housing/rent/apartment,3.0,3.0,Thumbnail,6912,Monthly,1775,CA,340630.0,-1184363.0,1568748818
housing/rent/apartment,2.0,3.0,Thumbnail,2000,Monthly,1775,FL,272688.0,-825169.0,1568748142
housing/rent/apartment,2.0,3.0,Thumbnail,1400,Monthly,1776,IL,388098.0,-899522.0,1577360557
housing/rent/apartment,2.0,4.0,Thumbnail,3695,Monthly,1778,CA,378720.0,-1216136.0,1577017110
housing/rent/apartment,3.0,2.0,Thumbnail,1650,Monthly,1778,CO,405649.0,-1050824.0,1577016839
housing/rent/apartment,2.0,4.0,Thumbnail,2250,Monthly,1783,FL,303980.0,-864797.0,1577360006
housing/rent/apartment,4.5,4.0,Thumbnail,2000,Monthly,1783,TX,298831.0,-979450.0,1577359499
housing/rent/apartment,2.0,3.0,Thumbnail,1295,Monthly,1783,OK,356757.0,-974949.0,1577016896
housing/rent/apartment,2.0,4.0,Thumbnail,1575,Monthly,1787,TX,328951.0,-974087.0,1577358368
housing/rent/apartment,2.0,3.0,Thumbnail,1449,Monthly,1788,NC,352240.0,-811809.0,1577015449
housing/rent/apartment,2.0,3.0,Thumbnail,1399,Monthly,1788,IN,397953.0,-861387.0,1577358777
housing/rent/apartment,2.5,3.0,Thumbnail,3295,Monthly,1790,CA,327876.0,-1171265.0,1577359978
housing/rent/apartment,2.0,4.0,Thumbnail,1599,Monthly,1790,TX,330096.0,-975351.0,1577358761
housing/rent/apartment,2.0,2.0,Thumbnail,4000,Monthly,1800,IL,418625.0,-876825.0,1577015904
housing/rent/apartment,3.0,3.0,Thumbnail,3400,Monthly,1800,Otros,213155.0,-1578379.0,1577360068
housing/rent/apartment,2.0,3.0,Thumbnail,2900,Monthly,1800,Otros,328113.0,-799947.0,1577360552
housing/rent/apartment,2.0,5.0,Thumbnail,2500,Monthly,1800,IN,391471.0,-865136.0,1577360512
housing/rent/apartment,2.0,2.0,Thumbnail,2295,Monthly,1800,OR,455091.0,-1226449.0,1577360344
housing/rent/apartment,3.0,3.0,Thumbnail,2099,Monthly,1800,Otros,396764.0,-755975.0,1577359716
housing/rent/apartment,2.0,3.0,Thumbnail,1995,Monthly,1800,IL,418625.0,-876825.0,1577359539
housing/rent/apartment,2.5,2.0,Thumbnail,1900,Monthly,1800,NC,359907.0,-789074.0,1577360259
housing/rent/apartment,2.0,4.0,Thumbnail,1900,Monthly,1800,Otros,387258.0,-751742.0,1577017120
housing/rent/apartment,2.0,2.0,Thumbnail,1800,Monthly,1800,IN,403613.0,-869005.0,1576667459
housing/rent/apartment,2.0,3.0,Thumbnail,1795,Monthly,1800,Otros,363741.0,-942105.0,1577359941
housing/rent/apartment,2.0,4.0,Thumbnail,1595,Monthly,1800,Otros,370835.0,-1135823.0,1577360434
housing/rent/apartment,2.0,3.0,Thumbnail,1595,Monthly,1800,Otros,349470.0,-810400.0,1577359676
housing/rent/apartment,1.5,5.0,Thumbnail,1500,Monthly,1800,Otros,421397.0,-758993.0,1577017160
housing/rent/apartment,2.0,3.0,Thumbnail,1500,Monthly,1800,Otros,436265.0,-969523.0,1576323385
housing/rent/apartment,4.0,4.0,Thumbnail,1400,Monthly,1800,Otros,325975.0,-854777.0,1575641191
housing/rent/apartment,2.0,3.0,Thumbnail,1395,Monthly,1800,Otros,335953.0,-861298.0,1577360523
housing/rent/apartment,2.0,3.0,Thumbnail,1375,Monthly,1800,Otros,341190.0,-811962.0,1577358782
housing/rent/apartment,2.0,3.0,Thumbnail,1265,Monthly,1800,MO,386274.0,-903040.0,1577360030
housing/rent/apartment,2.0,4.0,Yes,1200,Monthly,1800,OH,391915.0,-844468.0,1568769468
housing/rent/apartment,1.0,2.0,Thumbnail,995,Monthly,1800,OH,415781.0,-836642.0,1577358892
housing/rent/apartment,2.0,2.0,Thumbnail,995,Monthly,1800,Otros,336091.0,-858370.0,1577360245
housing/rent/apartment,3.0,4.0,Thumbnail,1610,Monthly,1801,Otros,331932.0,-875349.0,1577017121
housing/rent/apartment,3.0,4.0,Thumbnail,1775,Monthly,1804,OH,393446.0,-843143.0,1577359727
housing/rent/apartment,3.0,5.0,Thumbnail,3200,Monthly,1805,OH,399974.0,-829829.0,1577015758
housing/rent/apartment,1.5,1.0,Yes,2055,Monthly,1805,NJ,404673.0,-746336.0,1568779495
housing/rent/apartment,2.5,4.0,Thumbnail,1695,Monthly,1805,OH,394443.0,-843711.0,1577359722
housing/rent/apartment,2.5,4.0,Thumbnail,1695,Monthly,1805,OH,394443.0,-843711.0,1577359504
housing/rent/apartment,2.5,4.0,Thumbnail,1695,Monthly,1805,OH,394443.0,-843711.0,1577359503
housing/rent/apartment,2.0,3.0,Thumbnail,1575,Monthly,1805,NV,361554.0,-1151733.0,1577017000
housing/rent/apartment,2.0,3.0,Thumbnail,1549,Monthly,1806,TX,299250.0,-950704.0,1577358349
housing/rent/apartment,2.0,3.0,Thumbnail,1549,Monthly,1807,GA,339569.0,-840214.0,1577358992
housing/rent/apartment,2.0,3.0,Thumbnail,2800,Monthly,1810,CA,341326.0,-1180373.0,1577360400
housing/rent/apartment,3.0,4.0,Thumbnail,1249,Monthly,1810,Otros,341190.0,-811962.0,1577358773
housing/rent/apartment,2.5,3.0,Thumbnail,1525,Monthly,1811,Otros,350673.0,-923808.0,1575978458
housing/rent/apartment,2.5,4.0,Thumbnail,1895,Monthly,1812,OH,391679.0,-844933.0,1577359613
housing/rent/apartment,4.0,3.0,Thumbnail,1990,Monthly,1815,CO,393270.0,-1048282.0,1577017052
housing/rent/apartment,2.5,3.0,Thumbnail,1450,Monthly,1816,NC,357238.0,-788695.0,1577017111
housing/rent/apartment,3.0,3.0,Thumbnail,1895,Monthly,1820,NE,412562.0,-960404.0,1577359935
housing/rent/apartment,2.5,3.0,Thumbnail,1895,Monthly,1820,WA,456558.0,-1225888.0,1577016986
housing/rent/apartment,2.0,3.0,Thumbnail,1325,Monthly,1820,GA,339217.0,-848634.0,1577358363
housing/rent/apartment,2.0,3.0,Thumbnail,1349,Monthly,1822,IN,397953.0,-861387.0,1577358783
housing/rent/apartment,2.5,3.0,Thumbnail,1345,Monthly,1823,OK,347260.0,-982594.0,1577360487
housing/rent/apartment,3.0,4.0,Thumbnail,1525,Monthly,1824,GA,339258.0,-837495.0,1577358829
housing/rent/apartment,2.5,3.0,Thumbnail,1690,Monthly,1825,TX,306859.0,-979119.0,1577017045
housing/rent/apartment,2.5,3.0,Thumbnail,1800,Monthly,1828,FL,281521.0,-827458.0,1577016117
housing/rent/apartment,2.0,3.0,Thumbnail,1525,Monthly,1830,TX,335600.0,-1018904.0,1577360568
housing/rent/apartment,1.0,3.0,Thumbnail,1525,Monthly,1830,OH,391679.0,-844933.0,1577359640
housing/rent/apartment,2.5,2.0,Thumbnail,1750,Monthly,1831,TX,303054.0,-977497.0,1577359641
housing/rent/apartment,2.5,4.0,Thumbnail,1625,Monthly,1832,NC,356101.0,-784715.0,1576667857
housing/rent/apartment,2.0,4.0,Thumbnail,1595,Monthly,1832,OR,448033.0,-1227585.0,1576667700
housing/rent/apartment,2.0,4.0,Thumbnail,1440,Monthly,1832,Otros,391984.0,-966052.0,1577358800
housing/rent/apartment,2.5,3.0,Thumbnail,1895,Monthly,1833,NV,360516.0,-1150235.0,1577016836
housing/rent/apartment,2.5,3.0,Thumbnail,1750,Monthly,1833,NV,360516.0,-1150235.0,1577360429
housing/rent/apartment,2.5,3.0,Thumbnail,1695,Monthly,1833,ND,468013.0,-1007562.0,1577360398
housing/rent/apartment,2.0,3.0,Thumbnail,1100,Monthly,1833,Otros,324842.0,-926682.0,1577017163
housing/rent/apartment,2.0,3.0,Thumbnail,1795,Monthly,1835,FL,298731.0,-813461.0,1577359507
housing/rent/apartment,2.0,3.0,Thumbnail,1525,Monthly,1835,GA,338100.0,-838894.0,1577358757
housing/rent/apartment,2.0,4.0,Thumbnail,1499,Monthly,1836,NC,352635.0,-809706.0,1577015751
housing/rent/apartment,2.0,4.0,Thumbnail,1399,Monthly,1836,IN,397953.0,-861387.0,1577358370
housing/rent/apartment,3.5,3.0,Thumbnail,2250,Monthly,1840,Otros,331932.0,-875349.0,1577016963
housing/rent/apartment,2.0,4.0,Thumbnail,1300,Monthly,1840,AZ,335178.0,-1120848.0,1577359604
housing/rent/apartment,2.0,4.0,Thumbnail,1649,Monthly,1842,NC,356101.0,-784715.0,1577015454
housing/rent/apartment,2.0,4.0,Thumbnail,1475,Monthly,1842,NC,356101.0,-784715.0,1577358788
housing/rent/apartment,1.0,2.0,Thumbnail,595,Monthly,1845,TX,355427.0,-1009644.0,1576792381
housing/rent/apartment,3.0,5.0,Thumbnail,2625,Monthly,1850,IN,391471.0,-865136.0,1577358951
housing/rent/apartment,2.5,4.0,Thumbnail,1625,Monthly,1850,NC,356101.0,-784715.0,1575978502
housing/rent/apartment,2.0,3.0,Thumbnail,1495,Monthly,1850,NE,411765.0,-960829.0,1577359853
housing/rent/apartment,2.0,3.0,Thumbnail,1425,Monthly,1850,GA,337218.0,-847440.0,1577015191
housing/rent/apartment,2.0,5.0,Thumbnail,1345,Monthly,1850,GA,337848.0,-843922.0,1577017015
housing/rent/apartment,1.0,4.0,Thumbnail,1200,Monthly,1850,Otros,429833.0,-714574.0,1568771189
housing/rent/apartment,2.5,3.0,Thumbnail,2047,Monthly,1851,FL,285335.0,-815918.0,1577359905
housing/rent/apartment,2.0,3.0,Thumbnail,1450,Monthly,1852,Otros,336683.0,-868252.0,1577359705
housing/rent/apartment,2.5,3.0,Thumbnail,1900,Monthly,1854,VA,376305.0,-773568.0,1576667744
housing/rent/apartment,3.0,3.0,Thumbnail,2380,Monthly,1856,WA,477974.0,-1222037.0,1577359981
housing/rent/apartment,2.0,3.0,Thumbnail,2350,Monthly,1857,CO,396828.0,-1048078.0,1577359607
housing/rent/apartment,2.0,4.0,Thumbnail,1399,Monthly,1857,GA,337218.0,-847440.0,1577359223
housing/rent/apartment,2.0,3.0,Thumbnail,1549,Monthly,1865,TX,300021.0,-952555.0,1577358345
housing/rent/apartment,2.0,3.0,Thumbnail,1600,Monthly,1866,Otros,370835.0,-1135823.0,1577360422
housing/rent/apartment,2.0,3.0,Thumbnail,1599,Monthly,1868,NC,352016.0,-808124.0,1577015448
housing/rent/apartment,2.0,3.0,Thumbnail,1575,Monthly,1868,NC,352016.0,-808124.0,1577358362
housing/rent/apartment,2.0,4.0,Thumbnail,1525,Monthly,1868,NC,356870.0,-786082.0,1577358789
housing/rent/apartment,3.0,4.0,Thumbnail,1400,Monthly,1869,TX,305969.0,-963034.0,1577015921
housing/rent/apartment,2.0,3.0,Thumbnail,1995,Monthly,1870,OR,445716.0,-1232820.0,1576323358
housing/rent/apartment,2.0,3.0,Thumbnail,1000,Monthly,1870,MI,436309.0,-842394.0,1575418659
housing/rent/apartment,2.5,4.0,Thumbnail,3100,Monthly,1871,FL,257951.0,-803434.0,1577360352
housing/rent/apartment,3.0,4.0,Thumbnail,2060,Monthly,1874,Otros,372425.0,-1132009.0,1577017093
housing/rent/apartment,2.0,3.0,Thumbnail,1750,Monthly,1874,CA,356241.0,-1176882.0,1577017130
housing/rent/apartment,2.0,2.0,Thumbnail,4995,Monthly,1875,WA,476160.0,-1223275.0,1576667854
housing/rent/apartment,2.0,4.0,Thumbnail,3600,Monthly,1875,CA,338103.0,-1178473.0,1577267091
housing/rent/apartment,2.5,3.0,Thumbnail,3595,Monthly,1876,CA,327876.0,-1171265.0,1577360271
housing/rent/apartment,2.0,4.0,Thumbnail,1475,Monthly,1876,TX,300021.0,-952555.0,1577358350
housing/rent/apartment,2.0,3.0,No,1495,Monthly,1878,OK,356592.0,-975298.0,1568776216
housing/rent/apartment,2.0,3.0,Thumbnail,1695,Monthly,1879,ND,468296.0,-1008908.0,1577360552
housing/rent/apartment,2.0,3.0,Thumbnail,3975,Monthly,1881,CA,375444.0,-1219820.0,1577359412
housing/rent/apartment,2.0,2.0,Thumbnail,7000,Monthly,1882,Otros,331932.0,-875349.0,1576667860
housing/rent/apartment,2.5,3.0,Thumbnail,4525,Monthly,1884,MI,425447.0,-832141.0,1577360123
housing/rent/apartment,4.0,4.0,Thumbnail,1500,Monthly,1884,IN,404969.0,-869659.0,1577358857
housing/rent/apartment,3.0,4.0,Thumbnail,3454,Monthly,1885,IL,418625.0,-876825.0,1576666477
housing/rent/apartment,2.0,4.0,Thumbnail,1725,Monthly,1886,TX,327407.0,-973394.0,1577359309
housing/rent/apartment,2.0,3.0,Yes,1250,Monthly,1886,OK,352441.0,-974144.0,1568779104
housing/rent/apartment,1.0,2.0,Thumbnail,2835,Monthly,1890,PA,404448.0,-799725.0,1577360420
housing/rent/apartment,2.0,3.0,Thumbnail,1775,Monthly,1890,TN,363127.0,-866070.0,1577014852
housing/rent/apartment,2.0,4.0,Thumbnail,1449,Monthly,1891,Otros,341190.0,-811962.0,1577358775
housing/rent/apartment,2.0,2.0,Thumbnail,5500,Monthly,1892,WA,476160.0,-1223275.0,1577359422
housing/rent/apartment,2.0,4.0,Thumbnail,1725,Monthly,1894,FL,282107.0,-812565.0,1577014909
housing/rent/apartment,2.0,3.0,Thumbnail,1795,Monthly,1895,TX,329079.0,-965532.0,1577360175
housing/rent/apartment,2.0,3.0,No,1450,Monthly,1896,OK,356592.0,-975298.0,1568776215
housing/rent/apartment,2.0,3.0,Thumbnail,1850,Monthly,1898,TX,351872.0,-1018587.0,1577360325
housing/rent/apartment,2.0,2.0,Thumbnail,4200,Monthly,1900,CA,378808.0,-1221757.0,1577359430
housing/rent/apartment,2.5,3.0,Thumbnail,4000,Monthly,1900,CA,327876.0,-1171265.0,1577017096
housing/rent/apartment,3.0,4.0,Thumbnail,3150,Monthly,1900,MD,393191.0,-766126.0,1577359904
housing/rent/apartment,2.0,3.0,Thumbnail,2795,Monthly,1900,OR,455091.0,-1226449.0,1577359953
housing/rent/apartment,2.0,2.0,Thumbnail,2305,Monthly,1900,OH,414712.0,-815155.0,1568753757
housing/rent/apartment,2.5,3.0,Thumbnail,2000,Monthly,1900,NC,355884.0,-825600.0,1577359622
housing/rent/apartment,1.5,1.0,Thumbnail,1600,Monthly,1900,WA,480224.0,-1225457.0,1577016573
housing/rent/apartment,2.0,4.0,Thumbnail,1500,Monthly,1900,TN,361716.0,-834221.0,1577017012
housing/rent/apartment,3.0,2.0,Thumbnail,1100,Monthly,1900,CA,336340.0,-1176061.0,1577359439
housing/rent/apartment,2.0,3.0,Thumbnail,1599,Monthly,1904,TX,299972.0,-956676.0,1577359273
housing/rent/apartment,2.0,3.0,Thumbnail,1399,Monthly,1904,IN,396391.0,-863099.0,1577358783
housing/rent/apartment,2.0,3.0,Thumbnail,1849,Monthly,1907,FL,280076.0,-824792.0,1577358792
housing/rent/apartment,2.0,3.0,Thumbnail,1275,Monthly,1908,GA,339217.0,-848634.0,1577015200
housing/rent/apartment,3.5,5.0,Thumbnail,2200,Monthly,1909,NC,359907.0,-789074.0,1577360192
housing/rent/apartment,2.5,3.0,Thumbnail,1650,Monthly,1909,NV,360516.0,-1150235.0,1577017093
housing/rent/apartment,3.0,4.0,Thumbnail,4000,Monthly,1910,CA,379003.0,-1220495.0,1577359380
housing/rent/apartment,3.5,3.0,Thumbnail,1900,Monthly,1911,TX,297714.0,-954343.0,1577360360
housing/rent/apartment,2.0,3.0,Yes,2775,Monthly,1912,WA,477179.0,-1222059.0,1568775435
housing/rent/apartment,2.0,4.0,Thumbnail,1399,Monthly,1913,AZ,335944.0,-1121837.0,1577015537
housing/rent/apartment,3.0,2.0,Thumbnail,2733,Monthly,1917,Otros,389146.0,-946318.0,1576101818
housing/rent/apartment,4.0,3.0,Thumbnail,2300,Monthly,1918,VA,388724.0,-776605.0,1577017120
housing/rent/apartment,2.0,4.0,Thumbnail,1649,Monthly,1918,NC,350978.0,-806294.0,1577015752
housing/rent/apartment,2.0,3.0,Thumbnail,1499,Monthly,1918,NC,352016.0,-808124.0,1577015448
housing/rent/apartment,3.0,5.0,Thumbnail,4500,Monthly,1920,IN,391471.0,-865136.0,1577360124
housing/rent/apartment,4.0,4.0,Thumbnail,1850,Monthly,1920,NC,354140.0,-808526.0,1577359977
housing/rent/apartment,2.5,3.0,Thumbnail,1400,Monthly,1920,Otros,304415.0,-911012.0,1577017126
housing/rent/apartment,3.0,4.0,Thumbnail,1425,Monthly,1921,GA,334015.0,-842813.0,1577359225
housing/rent/apartment,2.0,4.0,Thumbnail,1549,Monthly,1927,TX,297714.0,-954343.0,1577358350
housing/rent/apartment,2.5,3.0,Thumbnail,1495,Monthly,1928,TX,295659.0,-982283.0,1577016187
housing/rent/apartment,2.0,3.0,Thumbnail,2200,Monthly,1929,IL,414039.0,-905777.0,1576323441
housing/rent/apartment,2.0,3.0,Thumbnail,7500,Monthly,1931,CA,340939.0,-1183801.0,1568760734
housing/rent/apartment,2.0,4.0,Thumbnail,4000,Monthly,1932,CA,340372.0,-1182972.0,1577359403
housing/rent/apartment,2.5,4.0,Thumbnail,3995,Monthly,1933,CA,338363.0,-1183330.0,1577360452
housing/rent/apartment,2.5,3.0,Thumbnail,3150,Monthly,1936,CA,335585.0,-1176695.0,1576667877
housing/rent/apartment,2.5,3.0,Thumbnail,1750,Monthly,1936,NV,361554.0,-1151733.0,1577359369
housing/rent/apartment,2.5,4.0,Thumbnail,1800,Monthly,1938,CO,398895.0,-1049641.0,1577359596
housing/rent/apartment,2.0,3.0,Thumbnail,2095,Monthly,1940,MO,386274.0,-903040.0,1577360391
housing/rent/apartment,1.5,4.0,Thumbnail,1250,Monthly,1940,Otros,347191.0,-865855.0,1577360500
housing/rent/apartment,2.5,4.0,Thumbnail,1550,Monthly,1941,TX,294782.0,-982759.0,1577359695
housing/rent/apartment,2.5,3.0,Thumbnail,2150,Monthly,1942,OR,453899.0,-1222309.0,1577360302
housing/rent/apartment,3.0,3.0,Thumbnail,2100,Monthly,1944,CO,401620.0,-1051342.0,1577360235
housing/rent/apartment,2.5,4.0,Thumbnail,1850,Monthly,1946,FL,285163.0,-813644.0,1576667595
housing/rent/apartment,2.5,4.0,Thumbnail,2200,Monthly,1947,VA,372312.0,-804159.0,1577359639
housing/rent/apartment,2.0,4.0,Thumbnail,1749,Monthly,1947,TX,325916.0,-968677.0,1577358352
housing/rent/apartment,4.0,4.0,Thumbnail,5595,Monthly,1950,CA,340372.0,-1182972.0,1577359548
housing/rent/apartment,2.0,4.0,Thumbnail,2800,Monthly,1950,WA,474696.0,-1221655.0,1577359400
housing/rent/apartment,2.5,3.0,Thumbnail,1795,Monthly,1950,OR,445716.0,-1232820.0,1577017065
housing/rent/apartment,2.0,3.0,Thumbnail,1549,Monthly,1950,Otros,341411.0,-813441.0,1577359140
housing/rent/apartment,2.0,3.0,Thumbnail,1299,Monthly,1950,Otros,340505.0,-810098.0,1577359140
housing/rent/apartment,4.0,4.0,Thumbnail,575,Monthly,1950,NC,352850.0,-831791.0,1577016906
housing/rent/apartment,2.0,3.0,Thumbnail,1599,Monthly,1957,NC,356101.0,-784715.0,1577015767
housing/rent/apartment,2.0,3.0,Thumbnail,4195,Monthly,1958,CA,338363.0,-1183330.0,1577359721
housing/rent/apartment,2.0,3.0,Thumbnail,2950,Monthly,1959,TX,294624.0,-985253.0,1577017156
housing/rent/apartment,2.0,3.0,Thumbnail,1349,Monthly,1959,TX,300871.0,-954685.0,1577359274
housing/rent/apartment,2.0,4.0,Thumbnail,1899,Monthly,1962,TX,325252.0,-968173.0,1577358352
housing/rent/apartment,1.0,3.0,Thumbnail,1315,Monthly,1966,NE,412562.0,-960404.0,1577359163
housing/rent/apartment,2.0,4.0,Thumbnail,1500,Monthly,1968,IA,420259.0,-936516.0,1577359311
housing/rent/apartment,3.5,3.0,Thumbnail,1500,Monthly,1968,VA,371366.0,-804038.0,1577017168
housing/rent/apartment,3.5,3.0,Thumbnail,1500,Monthly,1968,VA,371366.0,-804038.0,1576667382
housing/rent/apartment,2.0,4.0,Thumbnail,665,Monthly,1968,Otros,347191.0,-865855.0,1576100663
housing/rent/apartment,2.0,2.0,Thumbnail,1695,Monthly,1971,ND,468296.0,-1008908.0,1577360173
housing/rent/apartment,2.0,2.0,Thumbnail,2700,Monthly,1974,CT,414029.0,-734637.0,1577358740
housing/rent/apartment,2.0,3.0,Thumbnail,1549,Monthly,1974,NC,352016.0,-808124.0,1576666479
housing/rent/apartment,2.0,4.0,Thumbnail,2650,Monthly,1977,TX,320057.0,-1021036.0,1576323440
housing/rent/apartment,3.5,4.0,Thumbnail,1750,Monthly,1977,NC,344800.0,-775024.0,1577017150
housing/rent/apartment,2.0,4.0,Thumbnail,1750,Monthly,1980,Otros,440763.0,-1032121.0,1577360035
housing/rent/apartment,2.0,4.0,Thumbnail,1525,Monthly,1980,IN,397953.0,-861387.0,1577358370
housing/rent/apartment,3.0,3.0,Thumbnail,1525,Monthly,1980,GA,338691.0,-847686.0,1577015201
housing/rent/apartment,3.5,2.0,Thumbnail,9500,Monthly,1992,FL,256911.0,-801653.0,1575638888
housing/rent/apartment,2.0,3.0,Thumbnail,1499,Monthly,1992,IN,396093.0,-861390.0,1577358785
housing/rent/apartment,2.0,4.0,Thumbnail,1649,Monthly,1994,TX,325252.0,-968173.0,1577358368
housing/rent/apartment,2.0,3.0,Thumbnail,1299,Monthly,1996,TX,294782.0,-982759.0,1577358787
housing/rent/apartment,3.0,3.0,Thumbnail,3150,Monthly,1999,CA,376812.0,-1217519.0,1577359421
housing/rent/apartment,2.0,4.0,Thumbnail,5000,Monthly,2000,NJ,407147.0,-743634.0,1577271906
housing/rent/apartment,3.0,3.0,Thumbnail,4600,Monthly,2000,CA,373166.0,-1220465.0,1577359394
housing/rent/apartment,2.0,2.0,Thumbnail,3925,Monthly,2000,MA,423362.0,-711037.0,1577360433
housing/rent/apartment,2.0,5.0,Thumbnail,3800,Monthly,2000,MA,424194.0,-711110.0,1577226338
housing/rent/apartment,3.0,3.0,Thumbnail,3600,Monthly,2000,CA,341881.0,-1183905.0,1577359370
housing/rent/apartment,2.0,2.0,Thumbnail,3500,Monthly,2000,IL,418625.0,-876825.0,1577015922
housing/rent/apartment,1.5,5.0,Thumbnail,3400,Monthly,2000,CA,377078.0,-1221435.0,1577359644
housing/rent/apartment,2.0,2.0,Thumbnail,2600,Monthly,2000,IL,419010.0,-876715.0,1577271673
housing/rent/apartment,2.5,4.0,Thumbnail,2200,Monthly,2000,MD,393191.0,-766126.0,1576667375
housing/rent/apartment,2.5,3.0,Thumbnail,2000,Monthly,2000,Otros,325975.0,-854777.0,1577360037
housing/rent/apartment,2.0,3.0,Thumbnail,1995,Monthly,2000,TN,351211.0,-899517.0,1577359500
housing/rent/apartment,1.0,4.0,Thumbnail,1995,Monthly,2000,MN,449855.0,-933023.0,1577017163
housing/rent/apartment,2.5,3.0,Thumbnail,1750,Monthly,2000,Otros,349402.0,-822598.0,1577359501
housing/rent/apartment,2.0,4.0,Thumbnail,1700,Monthly,2000,OH,399974.0,-829829.0,1577359329
housing/rent/apartment,2.0,4.0,Thumbnail,1620,Monthly,2000,Otros,370835.0,-1135823.0,1576667682
housing/rent/apartment,2.0,3.0,Yes,1600,Monthly,2000,PA,405007.0,-800667.0,1568780777
housing/rent/apartment,2.0,4.0,Thumbnail,1200,Monthly,2004,Otros,331932.0,-875349.0,1577017063
housing/rent/apartment,2.0,3.0,Thumbnail,3000,Monthly,2008,IL,418625.0,-876825.0,1577360039
housing/rent/apartment,2.0,2.0,Thumbnail,2995,Monthly,2010,WA,475988.0,-1221507.0,1577016574
