category,bathrooms,bedrooms,has_photo,price,price_display,price_type,square_feet,cityname,latitude,longitude,time
housing/rent/apartment,2.0,2.0,Thumbnail,2550,2.55,Monthly,1275,Saint Louis Park,449368.0,-933605.0,1577015704
housing/rent/apartment,2.0,2.0,Thumbnail,2495,2.495,Monthly,1275,Los Angeles,340372.0,-1182972.0,1577359498
housing/rent/apartment,2.0,3.0,Yes,2138,2.138,Monthly,1275,Mansfield,325807.0,-971380.0,1568782019
housing/rent/apartment,1.5,2.0,Thumbnail,1950,1.95,Monthly,1275,Philadelphia,400054.0,-751415.0,1577359655
housing/rent/apartment,2.0,3.0,Thumbnail,1645,1.645,Monthly,1275,Irondale,335407.0,-866852.0,1577359979
housing/rent/apartment,2.0,2.0,No,1559,1.559,Monthly,1275,Owings Mills,394276.0,-767727.0,1568780067
housing/rent/apartment,2.0,2.0,Thumbnail,1410,1.41,Monthly,1275,Bullock,363644.0,-785328.0,1568756605
housing/rent/apartment,2.0,3.0,Thumbnail,1350,1.35,Monthly,1275,Marietta,339295.0,-844662.0,1568779510
housing/rent/apartment,2.0,2.0,Thumbnail,1295,1.295,Monthly,1275,Dallas,329661.0,-967988.0,1568763611
housing/rent/apartment,1.0,3.0,Thumbnail,1245,1.245,Monthly,1275,San Antonio,294624.0,-985253.0,1577359812
housing/rent/apartment,1.0,1.0,Thumbnail,1175,1.175,Monthly,1275,Omaha,412562.0,-960404.0,1577359940
housing/rent/apartment,2.5,2.0,Thumbnail,1081,1.081,Monthly,1275,Frankfort,382006.0,-849469.0,1577310224
housing/rent/apartment,2.0,2.0,Thumbnail,1025,1.025,Monthly,1275,Moore,353752.0,-974945.0,1577360338
housing/rent/apartment,2.0,3.0,Thumbnail,899,899,Monthly,1276,Decatur,336912.0,-842465.0,1568772867
housing/rent/apartment,2.5,3.0,Thumbnail,1200,1.2,Monthly,1277,San Antonio,294624.0,-985253.0,1577017079
housing/rent/apartment,2.0,2.0,Thumbnail,995,995,Monthly,1277,Lincoln,408062.0,-966778.0,1577358926
housing/rent/apartment,2.0,3.0,Thumbnail,1425,1.425,Monthly,1278,Burleson,325285.0,-973119.0,1577358338
housing/rent/apartment,2.0,3.0,Thumbnail,1100,1.1,Monthly,1278,Hendersonville,353365.0,-824711.0,1577360114
housing/rent/apartment,2.0,2.0,Thumbnail,2276,2.276,Monthly,1279,Laurel,391008.0,-768827.0,1568748945
housing/rent/apartment,2.0,3.0,Thumbnail,2048,2.048,Monthly,1279,Mansfield,325807.0,-971380.0,1568781824
housing/rent/apartment,2.0,2.0,Yes,2710,2.71,Monthly,1280,Hackensack,408876.0,-740499.0,1568782319
housing/rent/apartment,2.0,2.0,Thumbnail,2055,2.055,Monthly,1280,Raleigh,357740.0,-786328.0,1568768192
housing/rent/apartment,2.0,2.0,Thumbnail,1951,1.951,Monthly,1280,Denver,396440.0,-1049026.0,1568755602
housing/rent/apartment,2.0,2.0,Thumbnail,1650,1.65,Monthly,1280,Brookfield,430637.0,-881403.0,1577358718
housing/rent/apartment,2.0,3.0,Thumbnail,1327,1.327,Monthly,1280,Yorktown,371783.0,-764582.0,1568760925
housing/rent/apartment,2.0,3.0,Thumbnail,1253,1.253,Monthly,1280,Raleigh,357798.0,-786231.0,1568776212
housing/rent/apartment,2.0,2.0,Thumbnail,1085,1.085,Monthly,1280,Nashville,360861.0,-869362.0,1577358649
housing/rent/apartment,2.0,3.0,Thumbnail,901,901,Monthly,1280,Milwaukee,430531.0,-879659.0,1576666484
housing/rent/apartment,1.0,2.0,Thumbnail,825,825,Monthly,1280,Lubbock,335600.0,-1018904.0,1577360547
housing/rent/apartment,2.0,3.0,Thumbnail,822,822,Monthly,1280,Greensboro,360175.0,-797704.0,1568752439
housing/rent/apartment,2.0,3.0,Thumbnail,1375,1.375,Monthly,1282,Dallas,339217.0,-848634.0,1577015199
housing/rent/apartment,2.0,2.0,Thumbnail,2022,2.022,Monthly,1283,Laurel,390947.0,-768189.0,1568751463
housing/rent/apartment,2.5,2.0,Thumbnail,1675,1.675,Monthly,1284,Findlay,410405.0,-836441.0,1577360563
housing/rent/apartment,2.5,2.0,Thumbnail,1675,1.675,Monthly,1284,Findlay,410405.0,-836441.0,1575978499
housing/rent/apartment,2.0,3.0,Thumbnail,1325,1.325,Monthly,1284,Lexington,339531.0,-812381.0,1577359142
housing/rent/apartment,2.0,3.0,Thumbnail,1625,1.625,Monthly,1285,Fort Walton Beach,304348.0,-866208.0,1576667755
housing/rent/apartment,2.0,3.0,Thumbnail,1400,1.4,Monthly,1285,Clayton,356101.0,-784715.0,1577360193
housing/rent/apartment,2.0,2.0,Thumbnail,1351,1.351,Monthly,1285,Norfolk,368892.0,-762382.0,1568755575
housing/rent/apartment,2.0,3.0,Yes,1625,1.625,Monthly,1286,Azle,329100.0,-975572.0,1568775850
housing/rent/apartment,2.0,3.0,Yes,1625,1.625,Monthly,1286,Azle,329100.0,-975572.0,1568775543
housing/rent/apartment,2.0,3.0,Thumbnail,1495,1.495,Monthly,1286,Bastrop,301158.0,-972746.0,1577360425
housing/rent/apartment,2.0,2.0,Thumbnail,1300,1.3,Monthly,1286,Raleigh,358230.0,-786438.0,1576666503
housing/rent/apartment,2.0,3.0,Yes,1219,1.219,Monthly,1286,Euless,328255.0,-971039.0,1568779654
housing/rent/apartment,2.0,3.0,Thumbnail,1049,1.049,Monthly,1286,Franklin,394846.0,-860525.0,1577358367
housing/rent/apartment,2.0,2.0,Thumbnail,2200,2.2,Monthly,1287,Miami Beach,258275.0,-801842.0,1577360122
housing/rent/apartment,2.0,3.0,Thumbnail,1150,1.15,Monthly,1287,Cincinnati,391679.0,-844933.0,1577359677
housing/rent/apartment,2.0,2.0,Thumbnail,2752,2.752,Monthly,1288,Alpharetta,340718.0,-842525.0,1575149078
housing/rent/apartment,2.0,2.0,Thumbnail,1495,1.495,Monthly,1288,Missoula,468587.0,-1140410.0,1576667430
housing/rent/apartment,2.5,2.0,Thumbnail,1875,1.875,Monthly,1289,Snoqualmie,475269.0,-1218210.0,1577359359
housing/rent/apartment,2.0,3.0,Thumbnail,1399,1.399,Monthly,1289,Concord,354047.0,-806098.0,1577015445
housing/rent/apartment,2.0,2.0,Thumbnail,1840,1.84,Monthly,1290,Lawrence,402659.0,-746959.0,1568781794
housing/rent/apartment,1.5,2.0,Thumbnail,1500,1.5,Monthly,1290,Columbus,399974.0,-829829.0,1577017156
housing/rent/apartment,2.0,2.0,Thumbnail,1374,1.374,Monthly,1290,Morrisville,358230.0,-786438.0,1568766572
housing/rent/apartment,2.0,3.0,Thumbnail,1152,1.152,Monthly,1290,Knightdale,357863.0,-784845.0,1568763053
housing/rent/apartment,1.0,2.0,Yes,815,815,Monthly,1290,Dayton,397479.0,-841594.0,1568773254
housing/rent/apartment,2.5,2.0,Thumbnail,1995,1.995,Monthly,1291,Dallas,328212.0,-967853.0,1577016706
housing/rent/apartment,2.0,3.0,Thumbnail,1629,1.629,Monthly,1291,Auburn,473002.0,-1222168.0,1577359242
housing/rent/apartment,1.5,2.0,Yes,1332,1.332,Monthly,1291,Cockeysville,394915.0,-766609.0,1568772085
housing/rent/apartment,2.0,3.0,No,1560,1.56,Monthly,1292,Lutherville Timonium,394349.0,-766549.0,1568778206
housing/rent/apartment,2.0,2.0,Thumbnail,2041,2.041,Monthly,1294,Macedonia,413137.0,-814961.0,1568748300
housing/rent/apartment,2.0,2.0,Thumbnail,1449,1.449,Monthly,1294,Tipp City,399513.0,-841778.0,1568772149
housing/rent/apartment,2.0,2.0,Thumbnail,1449,1.449,Monthly,1294,Lebanon,394478.0,-842100.0,1568761691
housing/rent/apartment,2.0,2.0,Yes,1419,1.419,Monthly,1294,Lawrenceville,340072.0,-840034.0,1568775363
housing/rent/apartment,2.0,3.0,Thumbnail,1295,1.295,Monthly,1294,Sterrett,334268.0,-865096.0,1577017126
housing/rent/apartment,2.0,2.0,Thumbnail,1059,1.059,Monthly,1294,Wooster,408073.0,-819566.0,1568759395
housing/rent/apartment,2.0,2.0,Thumbnail,2690,2.69,Monthly,1295,Andover,426484.0,-711615.0,1576359478
housing/rent/apartment,2.0,2.0,Thumbnail,1564,1.564,Monthly,1295,Dallas,329158.0,-968961.0,1568756703
housing/rent/apartment,2.0,2.0,Thumbnail,949,949,Monthly,1295,Jacksonville,302989.0,-816324.0,1577359863
housing/rent/apartment,2.0,3.0,Thumbnail,845,845,Monthly,1295,Richmond,374007.0,-774627.0,1568746251
housing/rent/apartment,1.5,3.0,Thumbnail,2400,2.4,Monthly,1296,Mountlake Terrace,477921.0,-1223045.0,1577016176
housing/rent/apartment,2.5,2.0,Yes,1888,1.888,Monthly,1296,Marietta,340007.0,-844665.0,1568778041
housing/rent/apartment,2.0,2.0,Yes,1670,1.67,Monthly,1296,Cumming,342088.0,-841351.0,1568771072
housing/rent/apartment,1.0,2.0,Thumbnail,1580,1.58,Monthly,1297,Alpharetta,340791.0,-842039.0,1568766688
housing/rent/apartment,2.0,2.0,Thumbnail,1442,1.442,Monthly,1297,Alpharetta,340299.0,-842425.0,1568769455
housing/rent/apartment,2.0,3.0,Thumbnail,1885,1.885,Monthly,1298,Lawrence,402659.0,-746959.0,1568781868
housing/rent/apartment,2.0,3.0,Thumbnail,1399,1.399,Monthly,1298,Spring,300871.0,-954685.0,1577015416
housing/rent/apartment,2.0,2.0,Thumbnail,1415,1.415,Monthly,1299,Longview,325548.0,-947807.0,1568768640
housing/rent/apartment,1.0,3.0,Thumbnail,2750,2.75,Monthly,1300,Jamaica Plain,422947.0,-711305.0,1577227070
housing/rent/apartment,2.0,2.0,Thumbnail,2575,2.575,Monthly,1300,Chevy Chase,389799.0,-770798.0,1568760063
housing/rent/apartment,2.0,3.0,Thumbnail,2495,2.495,Monthly,1300,Norwood,421865.0,-712020.0,1568744155
housing/rent/apartment,2.0,2.0,Thumbnail,2422,2.422,Monthly,1300,Chevy Chase,389799.0,-770798.0,1568759628
housing/rent/apartment,2.0,2.0,Thumbnail,2295,2.295,Monthly,1300,Los Alamitos,337968.0,-1180624.0,1568774011
housing/rent/apartment,1.0,1.0,Thumbnail,2100,2.1,Monthly,1300,Atlanta,337848.0,-843922.0,1577359229
housing/rent/apartment,2.0,3.0,Yes,2095,2.095,Monthly,1300,Sierra Madre,341684.0,-1180516.0,1568779575
housing/rent/apartment,2.0,2.0,Thumbnail,1995,1.995,Monthly,1300,Buffalo,429112.0,-788171.0,1577359094
housing/rent/apartment,2.0,2.0,Thumbnail,1988,1.988,Monthly,1300,Carteret,405835.0,-742333.0,1568762847
housing/rent/apartment,2.0,3.0,Thumbnail,1950,1.95,Monthly,1300,Corvallis,445716.0,-1232820.0,1575639458
housing/rent/apartment,2.0,3.0,Thumbnail,1700,1.7,Monthly,1300,Bloomington,391471.0,-865136.0,1575112991
housing/rent/apartment,2.5,2.0,Thumbnail,1595,1.595,Monthly,1300,Houston,297714.0,-954343.0,1577017024
housing/rent/apartment,1.0,3.0,Thumbnail,1499,1.499,Monthly,1300,Milwaukee,430531.0,-879659.0,1575976783
housing/rent/apartment,2.0,2.0,Thumbnail,1475,1.475,Monthly,1300,Sewickley,405522.0,-801531.0,1568779679
housing/rent/apartment,2.0,3.0,Yes,1410,1.41,Monthly,1300,Marietta,339295.0,-844662.0,1568779524
housing/rent/apartment,2.0,2.0,Thumbnail,1350,1.35,Monthly,1300,Auburn Hills,426646.0,-832739.0,1576667524
housing/rent/apartment,1.0,2.0,Thumbnail,1295,1.295,Monthly,1300,Hartford,417566.0,-726890.0,1568779265
housing/rent/apartment,2.0,3.0,Thumbnail,1225,1.225,Monthly,1300,Hixson,351628.0,-852135.0,1577359715
housing/rent/apartment,1.5,3.0,Thumbnail,1200,1.2,Monthly,1300,Lafayette,301909.0,-920646.0,1577359802
housing/rent/apartment,1.0,1.0,Thumbnail,1150,1.15,Monthly,1300,Cincinnati,391679.0,-844933.0,1577014886
housing/rent/apartment,1.5,2.0,Thumbnail,1095,1.095,Monthly,1300,Hartland,431096.0,-883501.0,1576667819
housing/rent/apartment,2.0,2.0,Thumbnail,1035,1.035,Monthly,1300,Marietta,339295.0,-844662.0,1568779359
housing/rent/apartment,2.0,2.0,Thumbnail,1020,1.02,Monthly,1300,Myrtle Beach,336620.0,-789316.0,1577017139
housing/rent/apartment,1.0,2.0,Thumbnail,1000,1,Monthly,1300,San Antonio,294624.0,-985253.0,1577360520
housing/rent/apartment,1.5,2.0,Thumbnail,975,975,Monthly,1300,Minot,482469.0,-1013017.0,1577360437
housing/rent/apartment,2.0,3.0,Thumbnail,950,950,Monthly,1300,Saint Joseph,397600.0,-948272.0,1576359727
housing/rent/apartment,1.0,2.0,Thumbnail,930,930,Monthly,1300,Memphis,351211.0,-899517.0,1577358643
housing/rent/apartment,2.0,3.0,Thumbnail,900,900,Monthly,1300,Grand Forks,479179.0,-970658.0,1576667758
housing/rent/apartment,2.0,3.0,Thumbnail,2298,2.298,Monthly,1301,Kent,473907.0,-1222626.0,1568773903
housing/rent/apartment,2.0,3.0,Thumbnail,1837,1.837,Monthly,1301,Reno,395247.0,-1198896.0,1568757954
housing/rent/apartment,2.0,3.0,Yes,1540,1.54,Monthly,1302,Arlington,326924.0,-971324.0,1568774070
housing/rent/apartment,2.0,2.0,Yes,2514,2.514,Monthly,1304,Princeton,403663.0,-746688.0,1568780491
housing/rent/apartment,2.0,2.0,Yes,2427,2.427,Monthly,1304,Princeton,403663.0,-746688.0,1568780810
housing/rent/apartment,2.5,2.0,Yes,1294,1.294,Monthly,1304,Marietta,340007.0,-844665.0,1568778517
housing/rent/apartment,1.5,2.0,Thumbnail,2195,2.195,Monthly,1305,Portland,455091.0,-1226449.0,1577360242
housing/rent/apartment,2.0,3.0,Thumbnail,1795,1.795,Monthly,1305,Winter Park,285964.0,-813237.0,1576667596
housing/rent/apartment,2.0,1.0,Thumbnail,1650,1.65,Monthly,1305,San Antonio,294624.0,-985253.0,1577014927
housing/rent/apartment,2.0,3.0,Yes,1280,1.28,Monthly,1305,Marietta,339295.0,-844662.0,1568779481
housing/rent/apartment,2.0,3.0,Thumbnail,1199,1.199,Monthly,1305,Irmo,341190.0,-811962.0,1577358372
housing/rent/apartment,1.0,2.0,Thumbnail,725,725,Monthly,1306,Hortonville,443235.0,-886223.0,1577358868
housing/rent/apartment,2.0,3.0,Thumbnail,1899,1.899,Monthly,1307,Fernandina Beach,306378.0,-814612.0,1577359495
housing/rent/apartment,2.5,3.0,Thumbnail,1625,1.625,Monthly,1307,Midlothian,324797.0,-969807.0,1577016994
housing/rent/apartment,2.0,3.0,Yes,1064,1.064,Monthly,1309,Concord,354014.0,-805827.0,1568781102
housing/rent/apartment,2.0,2.0,Thumbnail,1699,1.699,Monthly,1310,Canton,423136.0,-834763.0,1577360098
housing/rent/apartment,2.5,2.0,Thumbnail,1395,1.395,Monthly,1310,Washington,427449.0,-830073.0,1576667382
housing/rent/apartment,2.0,3.0,Thumbnail,1210,1.21,Monthly,1311,Greensboro,360851.0,-798311.0,1568753827
housing/rent/apartment,2.0,3.0,Thumbnail,1170,1.17,Monthly,1311,Greensboro,360723.0,-798196.0,1568753820
housing/rent/apartment,2.0,3.0,Thumbnail,2000,2,Monthly,1312,Issaquah,475582.0,-1220044.0,1568772647
housing/rent/apartment,2.0,2.0,Thumbnail,1611,1.611,Monthly,1312,Denver,396821.0,-1048846.0,1568752523
housing/rent/apartment,2.0,3.0,Thumbnail,1500,1.5,Monthly,1312,Helotes,295931.0,-987154.0,1577359401
housing/rent/apartment,2.0,3.0,Thumbnail,1349,1.349,Monthly,1312,Mesquite,327835.0,-966121.0,1577015561
housing/rent/apartment,2.0,3.0,Thumbnail,1175,1.175,Monthly,1312,Columbia,340505.0,-810098.0,1577358736
housing/rent/apartment,2.0,3.0,Thumbnail,1150,1.15,Monthly,1312,Lubbock,335600.0,-1018904.0,1577360440
housing/rent/apartment,2.0,3.0,No,1112,1.112,Monthly,1313,Houston,299414.0,-953445.0,1577312930
housing/rent/apartment,2.0,3.0,Yes,1165,1.165,Monthly,1314,Norman,352441.0,-974144.0,1568779272
housing/rent/apartment,2.5,2.0,Thumbnail,2002,2.002,Monthly,1315,Denver,396665.0,-1050962.0,1568750841
housing/rent/apartment,2.5,3.0,Thumbnail,1695,1.695,Monthly,1315,Vancouver,456558.0,-1225888.0,1577016571
housing/rent/apartment,2.5,2.0,Thumbnail,2055,2.055,Monthly,1316,Denver,396665.0,-1050962.0,1568750453
housing/rent/apartment,2.0,3.0,Thumbnail,1350,1.35,Monthly,1316,Blue Springs,390146.0,-942843.0,1577358666
housing/rent/apartment,2.5,2.0,Thumbnail,1895,1.895,Monthly,1317,Corvallis,445716.0,-1232820.0,1577016907
housing/rent/apartment,2.0,3.0,Thumbnail,1465,1.465,Monthly,1317,Ocala,291542.0,-821938.0,1568753546
housing/rent/apartment,2.0,3.0,Thumbnail,1295,1.295,Monthly,1317,Yukon,354975.0,-977329.0,1576323303
housing/rent/apartment,2.0,3.0,Thumbnail,1095,1.095,Monthly,1317,Goldsboro,353718.0,-779282.0,1568761517
housing/rent/apartment,2.5,2.0,Thumbnail,1266,1.266,Monthly,1319,Toledo,417068.0,-836497.0,1568747342
housing/rent/apartment,2.0,2.0,Thumbnail,2695,2.695,Monthly,1320,Dublin,377147.0,-1219300.0,1577360282
housing/rent/apartment,1.5,2.0,Thumbnail,2060,2.06,Monthly,1320,Scotch Plains,406221.0,-743767.0,1568752824
housing/rent/apartment,2.0,2.0,Thumbnail,1924,1.924,Monthly,1320,East Orange,407647.0,-742119.0,1568745349
housing/rent/apartment,2.0,2.0,Thumbnail,1305,1.305,Monthly,1320,Jackson,433199.0,-881630.0,1575888983
housing/rent/apartment,2.0,3.0,Yes,1092,1.092,Monthly,1320,Arlington,327192.0,-971513.0,1568773417
housing/rent/apartment,2.0,3.0,Thumbnail,1850,1.85,Monthly,1321,Coral Springs,262418.0,-802580.0,1577312924
housing/rent/apartment,2.0,3.0,Thumbnail,1399,1.399,Monthly,1322,Humble,300021.0,-952555.0,1577358358
housing/rent/apartment,2.0,2.0,Thumbnail,1825,1.825,Monthly,1324,Oakland Township,427234.0,-831474.0,1577360339
housing/rent/apartment,2.0,2.0,Thumbnail,1625,1.625,Monthly,1324,Auburn Hills,426646.0,-832739.0,1577360076
housing/rent/apartment,2.0,2.0,Thumbnail,1620,1.62,Monthly,1324,Clinton Township,425840.0,-829273.0,1575978063
housing/rent/apartment,2.0,2.0,Thumbnail,1575,1.575,Monthly,1324,Lake Orion,427624.0,-832742.0,1577360076
housing/rent/apartment,2.0,2.0,Thumbnail,1250,1.25,Monthly,1324,Plano,330476.0,-967467.0,1577360090
housing/rent/apartment,1.0,3.0,Thumbnail,975,975,Monthly,1324,Omaha,412562.0,-960404.0,1577359163
housing/rent/apartment,2.0,2.0,Thumbnail,2390,2.39,Monthly,1325,Kansas City,390744.0,-945521.0,1577359654
housing/rent/apartment,2.0,2.0,Thumbnail,2390,2.39,Monthly,1325,Kansas City,390744.0,-945521.0,1577359582
housing/rent/apartment,1.0,2.0,Thumbnail,1595,1.595,Monthly,1325,Raleigh,358230.0,-786438.0,1576322054
housing/rent/apartment,2.0,2.0,Thumbnail,1459,1.459,Monthly,1325,Bradenton,274849.0,-825345.0,1568745169
housing/rent/apartment,2.0,3.0,Thumbnail,1599,1.599,Monthly,1326,Mesa,334146.0,-1117660.0,1577015541
housing/rent/apartment,2.0,2.0,Thumbnail,1599,1.599,Monthly,1327,Batavia,390973.0,-841471.0,1568764406
housing/rent/apartment,2.0,2.0,Thumbnail,1465,1.465,Monthly,1327,West Haven,412205.0,-1120172.0,1577359130
housing/rent/apartment,2.0,3.0,Thumbnail,1549,1.549,Monthly,1329,Midlothian,324797.0,-969807.0,1577358366
housing/rent/apartment,1.0,1.0,Thumbnail,2695,2.695,Monthly,1330,Los Angeles,340372.0,-1182972.0,1577358693
housing/rent/apartment,2.0,2.0,Thumbnail,1941,1.941,Monthly,1330,Leesburg,391398.0,-775718.0,1576446319
housing/rent/apartment,2.0,2.0,Thumbnail,1400,1.4,Monthly,1330,Las Vegas,360397.0,-1151980.0,1568748510
housing/rent/apartment,2.5,2.0,Thumbnail,1265,1.265,Monthly,1330,Harrisburg,434299.0,-966968.0,1577359675
housing/rent/apartment,1.0,2.0,Thumbnail,920,920,Monthly,1330,West Lafayette,404969.0,-869659.0,1577358831
housing/rent/apartment,2.0,3.0,Thumbnail,1300,1.3,Monthly,1331,Dallas,339217.0,-848634.0,1577359230
housing/rent/apartment,2.0,3.0,Thumbnail,1989,1.989,Monthly,1333,Upper Marlboro,388826.0,-767646.0,1568755503
housing/rent/apartment,2.0,2.0,Thumbnail,2300,2.3,Monthly,1334,Chula Vista,326197.0,-1170226.0,1577360296
housing/rent/apartment,2.0,3.0,Thumbnail,1369,1.369,Monthly,1334,Burlington,360808.0,-794527.0,1576618069
housing/rent/apartment,2.0,3.0,Thumbnail,1369,1.369,Monthly,1334,Burlington,360334.0,-794909.0,1568747875
housing/rent/apartment,2.0,2.0,Thumbnail,1389,1.389,Monthly,1335,Marietta,339295.0,-844662.0,1568779549
housing/rent/apartment,2.5,2.0,Thumbnail,1800,1.8,Monthly,1336,Columbus,399974.0,-829829.0,1577360151
housing/rent/apartment,2.0,3.0,Thumbnail,1779,1.779,Monthly,1336,Yorktown,371223.0,-764484.0,1568761435
housing/rent/apartment,2.0,3.0,Thumbnail,1225,1.225,Monthly,1336,Columbia,340505.0,-810098.0,1577358380
housing/rent/apartment,1.0,2.0,Thumbnail,995,995,Monthly,1336,Ames,420259.0,-936516.0,1577358763
housing/rent/apartment,2.0,3.0,Yes,2503,2.503,Monthly,1337,Princeton,403663.0,-746688.0,1568780497
housing/rent/apartment,2.0,2.0,Thumbnail,1425,1.425,Monthly,1337,Tea,434468.0,-968378.0,1577359674
housing/rent/apartment,2.0,3.0,Thumbnail,2150,2.15,Monthly,1338,Pittsburgh,404678.0,-799134.0,1568782274
housing/rent/apartment,2.0,3.0,Yes,1890,1.89,Monthly,1338,Woodbury,398250.0,-751322.0,1568777375
housing/rent/apartment,3.0,3.0,Thumbnail,1200,1.2,Monthly,1338,Columbia,340505.0,-810098.0,1577358776
housing/rent/apartment,1.0,3.0,Thumbnail,1099,1.099,Monthly,1338,Houston,297714.0,-954343.0,1577358344
housing/rent/apartment,2.0,3.0,Thumbnail,1750,1.75,Monthly,1339,Las Vegas,361536.0,-1151965.0,1568754354
housing/rent/apartment,2.0,2.0,Thumbnail,1190,1.19,Monthly,1339,Greensboro,360909.0,-799272.0,1568753774
housing/rent/apartment,2.0,3.0,Yes,1403,1.403,Monthly,1340,Marietta,339025.0,-845841.0,1568767047
housing/rent/apartment,2.0,3.0,Thumbnail,1195,1.195,Monthly,1340,College Station,305969.0,-963034.0,1577015922
housing/rent/apartment,2.0,3.0,Thumbnail,1149,1.149,Monthly,1340,Dallas,339217.0,-848634.0,1577358343
housing/rent/apartment,2.0,3.0,Yes,1898,1.898,Monthly,1341,Euless,328524.0,-970886.0,1568778235
housing/rent/apartment,1.0,2.0,Thumbnail,950,950,Monthly,1341,San Antonio,294624.0,-985253.0,1577360401
housing/rent/apartment,1.0,3.0,Thumbnail,1625,1.625,Monthly,1343,Cincinnati,391679.0,-844933.0,1577359790
housing/rent/apartment,2.0,3.0,Yes,2649,2.649,Monthly,1344,Princeton,403663.0,-746688.0,1568780469
housing/rent/apartment,2.0,3.0,Yes,2472,2.472,Monthly,1344,Princeton,403663.0,-746688.0,1568780783
housing/rent/apartment,2.5,2.0,Thumbnail,2095,2.095,Monthly,1344,Edmonds,478304.0,-1223456.0,1577360159
housing/rent/apartment,1.0,3.0,Thumbnail,1935,1.935,Monthly,1344,Raleigh,360249.0,-784646.0,1568770127
housing/rent/apartment,2.0,2.0,Yes,1572,1.572,Monthly,1344,Raleigh,357751.0,-786391.0,1568777111
housing/rent/apartment,2.0,3.0,Thumbnail,1299,1.299,Monthly,1344,Mooresville,355795.0,-808153.0,1577015446
housing/rent/apartment,3.0,3.0,Thumbnail,1249,1.249,Monthly,1344,Columbia,340505.0,-810098.0,1577358372
housing/rent/apartment,2.0,3.0,Thumbnail,900,900,Monthly,1344,Shreveport,324645.0,-937879.0,1577360193
housing/rent/apartment,2.5,2.0,Thumbnail,2740,2.74,Monthly,1345,Denver,397360.0,-1049819.0,1577016211
housing/rent/apartment,2.0,2.0,Yes,1973,1.973,Monthly,1345,Euless,328524.0,-970886.0,1568778276
housing/rent/apartment,1.5,2.0,Thumbnail,1695,1.695,Monthly,1345,Hampshire,421165.0,-885022.0,1577016808
housing/rent/apartment,2.0,3.0,Thumbnail,1399,1.399,Monthly,1345,Mesquite,327835.0,-966121.0,1577358357
housing/rent/apartment,2.0,3.0,Yes,1390,1.39,Monthly,1345,Lithonia,336795.0,-841596.0,1568773213
housing/rent/apartment,2.0,3.0,Thumbnail,1258,1.258,Monthly,1346,Raleigh,357181.0,-787326.0,1568774491
housing/rent/apartment,2.0,3.0,Thumbnail,1375,1.375,Monthly,1347,Jacksonville,302989.0,-816324.0,1577359904
housing/rent/apartment,2.0,3.0,Thumbnail,1250,1.25,Monthly,1348,Calera,331550.0,-867175.0,1577359728
housing/rent/apartment,2.0,3.0,Thumbnail,1275,1.275,Monthly,1349,Humble,300021.0,-952555.0,1577358345
housing/rent/apartment,2.0,2.0,Thumbnail,2805,2.805,Monthly,1350,Sherman Oaks,341542.0,-1184447.0,1577358896
housing/rent/apartment,2.0,2.0,Thumbnail,2395,2.395,Monthly,1350,Reading,425272.0,-711094.0,1577360341
housing/rent/apartment,2.0,3.0,Thumbnail,1400,1.4,Monthly,1350,Tuscaloosa,331932.0,-875349.0,1577017094
housing/rent/apartment,2.5,3.0,Thumbnail,1300,1.3,Monthly,1350,Lubbock,335600.0,-1018904.0,1577359858
housing/rent/apartment,2.0,3.0,Yes,1300,1.3,Monthly,1350,Aliquippa,406057.0,-802842.0,1568776277
housing/rent/apartment,1.5,3.0,Thumbnail,1250,1.25,Monthly,1350,Toledo,416545.0,-836757.0,1568747141
housing/rent/apartment,2.0,2.0,Thumbnail,1200,1.2,Monthly,1350,Pontiac,426465.0,-832861.0,1576666649
housing/rent/apartment,1.0,3.0,Thumbnail,1195,1.195,Monthly,1350,Springfield,371892.0,-932908.0,1577360323
housing/rent/apartment,2.0,3.0,Thumbnail,1189,1.189,Monthly,1350,Yorktown,371783.0,-764582.0,1568760887
housing/rent/apartment,1.5,2.0,Thumbnail,1175,1.175,Monthly,1350,Toledo,416545.0,-836757.0,1568746919
housing/rent/apartment,2.0,2.0,Thumbnail,1100,1.1,Monthly,1350,Baton Rouge,304415.0,-911012.0,1577017084
housing/rent/apartment,2.0,3.0,Thumbnail,999,999,Monthly,1350,Yorktown,371783.0,-764582.0,1568761048
housing/rent/apartment,2.0,3.0,Thumbnail,950,950,Monthly,1350,Fayetteville,360785.0,-941531.0,1576014282
housing/rent/apartment,1.0,3.0,Thumbnail,799,799,Monthly,1350,Springfield,423010.0,-852291.0,1577358829
housing/rent/apartment,2.0,3.0,Yes,1429,1.429,Monthly,1353,Marietta,340007.0,-844665.0,1568778241
housing/rent/apartment,2.0,3.0,Thumbnail,1349,1.349,Monthly,1354,Dallas,339217.0,-848634.0,1577015200
housing/rent/apartment,2.0,2.0,Thumbnail,1518,1.518,Monthly,1355,Smyrna,338737.0,-845097.0,1568782071
housing/rent/apartment,2.0,2.0,Thumbnail,1339,1.339,Monthly,1355,Antioch,360402.0,-866385.0,1577359107
housing/rent/apartment,2.0,3.0,Thumbnail,1850,1.85,Monthly,1356,Olathe,388647.0,-948283.0,1575285295
housing/rent/apartment,2.0,3.0,Thumbnail,1300,1.3,Monthly,1358,Lubbock,335600.0,-1018904.0,1575978484
